DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,DISTANCE,AIR_TIME,AIRLINE_ID,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,CLASS
4,4,119600,440,358,306,195,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,608,1,2018,4,10,F
4,4,158000,600,227,226,165,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,1,1,F
4,4,173600,700,432,356,217,19393,WN,Southwest Airlines Co.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,2,F
4,4,47000,200,95,356,328,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,629,1,2018,1,3,F
4,3,52800,193,110,226,132,20397,OH,PSA Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,5,F
5,6,294540,1080,963,356,332,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,888,1,2018,1,1,F
5,5,88700,325,0,226,201,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,1,F
5,5,83960,325,2,306,240,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,631,1,2018,1,1,F
5,5,109015,380,285,226,214,20452,YX,Republic Airline,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,673,1,2018,1,3,F
5,5,88000,323,304,213,262,20397,OH,PSA Airlines Inc.,SAV,"Savannah, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,5,F
5,4,70400,260,174,226,202,20397,OH,PSA Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,6,F
5,5,62500,250,245,164,175,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,1,3,F
5,6,129012,456,339,399,327,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,1,3,F
5,5,83960,325,289,164,156,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,631,1,2018,1,3,F
5,5,63875,250,175,140,173,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,675,1,2018,2,6,F
5,5,88000,319,268,226,235,20397,OH,PSA Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,8,F
6,6,129012,456,359,306,313,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,638,1,2018,3,7,F
6,6,153000,594,431,226,268,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,3,8,F
6,6,153000,594,326,226,268,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,2,4,F
7,7,303800,1225,1070,356,397,19393,WN,Southwest Airlines Co.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,4,F
7,7,150514,532,453,306,366,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,638,1,2018,3,8,F
7,7,152621,532,345,226,305,20452,YX,Republic Airline,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,673,1,2018,1,1,F
8,8,398080,1591,1378,356,446,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,622,1,2018,2,6,F
8,8,170840,608,440,140,254,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,7,F
8,8,175420,608,380,140,262,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,9,F
8,8,239200,880,638,306,391,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,608,1,2018,3,9,F
8,8,204000,792,598,226,380,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,2,6,F
9,9,390600,1575,1024,356,483,19393,WN,Southwest Airlines Co.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,1,F
10,10,215020,760,578,164,346,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,3,9,F
10,10,122400,500,413,140,363,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,2,5,F
11,11,137500,550,521,164,358,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,1,2,F
11,11,167200,836,698,377,586,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,638,1,2018,1,2,F
11,11,134640,550,490,140,314,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,1,1,F
12,12,306000,1188,920,226,525,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,3,7,F
13,13,496810,2054,1775,356,736,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,656,1,2018,1,1,F
13,11,396400,1408,1302,213,467,19805,AA,American Airlines Inc.,SAV,"Savannah, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,698,1,2018,2,6,F
13,13,162500,650,540,399,807,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,629,1,2018,2,6,F
14,13,162500,650,595,433,837,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,EWN,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,629,1,2018,2,6,F
14,14,308130,1064,814,140,441,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,4,10,F
15,14,572780,2237,2107,356,814,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,6,F
16,16,198500,800,745,164,544,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,3,7,F
17,14,178850,700,616,140,434,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,675,1,2018,3,8,F
18,16,694400,2800,1843,356,937,19393,WN,Southwest Airlines Co.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,3,9,F
19,19,337060,1235,1015,399,1083,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,631,1,2018,2,6,F
19,19,749400,2850,1500,213,829,19805,AA,American Airlines Inc.,SAV,"Savannah, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,9,F
19,19,337060,1235,1125,164,659,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,631,1,2018,3,9,F
20,17,212500,850,827,164,610,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,2,6,F
20,20,335840,1300,1121,399,1138,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,631,1,2018,1,3,F
20,20,767000,3000,1362,226,834,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,4,F
21,21,346400,1596,1419,164,683,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,1,3,F
21,21,761500,2688,1861,213,924,19805,AA,American Airlines Inc.,SAV,"Savannah, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,698,1,2018,3,8,F
21,21,911400,3675,2964,356,1193,19393,WN,Southwest Airlines Co.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,3,F
22,22,473044,1672,1341,399,1359,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,2,6,F
22,20,222000,1000,886,140,661,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,675,1,2018,3,7,F
22,22,390280,1430,1376,164,715,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,631,1,2018,2,4,F
22,22,334400,1672,1492,164,728,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,2,4,F
22,22,473044,1672,1442,399,1341,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,2,5,F
23,22,281050,1100,912,140,684,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,675,1,2018,4,10,F
24,24,519390,1824,1437,140,818,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,2,F
24,24,306500,1200,1093,377,1462,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,629,1,2018,2,6,F
24,24,945300,3600,2313,213,1048,19805,AA,American Airlines Inc.,SAV,"Savannah, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,4,10,F
24,23,756010,3427,2415,377,1192,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,1,1,F
24,23,404800,1471,1191,226,1001,20397,OH,PSA Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,4,F
24,24,927900,3600,1848,226,1013,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,6,F
25,25,440000,1613,1109,140,798,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,3,F
25,23,293825,1150,986,140,865,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,675,1,2018,2,5,F
26,26,854620,3874,3171,377,1362,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,1,2,F
26,26,317960,1300,990,140,856,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,1,2,F
26,26,777400,2860,2569,164,852,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,608,1,2018,2,4,F
26,26,1005800,3900,2393,226,1121,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,7,F
26,25,974177,3937,3203,356,1476,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,694,1,2018,1,3,F
26,25,965900,3750,1852,226,1124,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,5,F
26,26,555230,1976,1694,140,814,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,6,F
27,26,1061120,4159,3858,356,1405,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,1,F
27,27,475200,1743,1543,140,881,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,7,F
27,28,1093016,4398,3539,356,1691,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,694,1,2018,3,9,F
28,28,1110300,4480,2185,226,1173,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,614,1,2018,1,2,F
28,28,920360,4169,3127,331,1342,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,1,2,F
28,26,325000,1300,1125,377,1452,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,629,1,2018,2,4,F
28,30,645060,2280,1778,164,1032,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,3,8,F
28,30,645060,2280,1603,399,1711,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,1,2,F
29,27,887490,4023,2618,331,1325,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,1,1,F
30,30,765000,2970,1799,226,1291,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,1,2,F
30,30,1223400,4791,4523,356,1608,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,2,F
30,30,986100,4470,3258,331,1524,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,2,4,F
30,30,986100,4469,3718,377,1604,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,2,4,F
30,30,986100,4469,3479,331,1571,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,2,6,F
30,30,986100,4470,3909,377,1703,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,2,6,F
30,30,1202700,4800,2724,226,1320,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,614,1,2018,2,4,F
30,26,854620,3874,2622,331,1295,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,3,9,F
30,24,788880,3576,2400,377,1318,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,3,9,F
31,30,1196300,4800,2350,226,1238,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,614,1,2018,1,1,F
31,31,1545960,6138,5727,356,1728,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,622,1,2018,2,4,F
31,31,1225200,4960,2772,226,1334,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,614,1,2018,1,3,F
31,31,790500,3069,1953,226,1346,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,1,3,F
31,31,1018970,4619,3542,331,1600,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,2,5,F
31,31,926900,3408,3060,164,1069,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,608,1,2018,3,7,F
31,30,986100,4469,3680,331,1559,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,3,7,F
31,30,986100,4470,4076,377,1667,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,3,7,F
31,31,1018970,4617,3651,331,1520,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,1,3,F
31,31,1018970,4619,3986,377,1619,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,1,3,F
31,31,926900,3409,3032,164,1043,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,608,1,2018,3,8,F
31,31,1018970,4619,4023,377,1708,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,3,8,F
31,31,1018970,4616,3599,331,1506,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,4,10,F
31,31,1018970,4619,3995,377,1661,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,4,10,F
32,31,666562,2356,1815,399,1772,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,4,10,F
32,32,1051840,4765,3998,377,1783,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,ILM,"Wilmington, NC",NC,37,North Carolina,655,1,2018,2,5,F
32,30,1225000,4799,4597,356,1634,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,3,F
32,32,1051840,4768,3786,331,1637,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,FAY,"Fayetteville, NC",NC,37,North Carolina,655,1,2018,3,8,F
33,28,492800,1798,1548,140,908,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,6,F
33,29,623558,2204,1513,399,1688,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,3,9,F
33,33,403500,1650,1456,164,1136,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,3,9,F
33,30,645060,2280,1593,399,1693,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,1,1,F
34,34,391000,1632,1189,140,1440,20427,PT,Piedmont Airlines,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,484,1,2018,1,3,F
34,34,1016600,3738,3330,164,1114,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,608,1,2018,2,6,F
34,34,603160,2210,2142,164,1109,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,631,1,2018,2,6,F
34,33,841500,3267,1760,226,1395,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,678,1,2018,1,1,F
35,35,1741600,6959,6326,356,2003,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,622,1,2018,2,5,F
35,34,731068,2583,2073,399,2035,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,3,7,F
35,34,415960,1700,1423,140,1057,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,4,10,F
36,36,433500,1800,1670,164,1256,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,3,8,F
37,37,656380,2405,2141,164,1270,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,631,1,2018,3,7,F
37,37,1106300,4069,3564,164,1204,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,608,1,2018,1,3,F
37,36,1177200,4464,3908,226,1525,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,612,1,2018,3,8,F
37,36,1396500,5400,2557,226,1542,19805,AA,American Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,8,F
38,38,475000,1898,1541,164,1333,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,629,1,2018,3,9,F
42,42,745080,2730,2434,399,2436,20366,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,631,1,2018,2,5,F
43,44,1315600,4840,3757,226,1875,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,608,1,2018,3,9,F
44,42,739200,2694,2105,140,1341,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,1,F
44,43,756800,2761,2280,140,1419,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,2,F
44,44,524000,2200,1971,433,2938,20304,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,EWN,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,629,1,2018,2,6,F
44,44,946088,3344,2819,164,1530,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,3,7,F
46,44,1792280,7038,6585,356,2548,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,4,F
47,46,562760,2300,1993,140,1532,20397,OH,PSA Airlines Inc.,AGS,"Augusta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,2,4,F
48,47,1010594,3570,2799,399,2782,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,638,1,2018,3,8,F
48,48,2433600,9123,8267,356,2677,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,699,1,2018,3,7,F
49,49,1610630,7301,3821,226,2020,19790,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA",GA,13,Georgia,CLT,"Charlotte, NC",NC,37,North Carolina,655,1,2018,3,9,F
49,48,1032096,3647,3150,164,1602,20363,9E,Endeavor Air Inc.,ATL,"Atlanta, GA",GA,13,Georgia,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,2,6,F
